price,num_subscribers,num_reviews,num_lectures,content_duration,published_timestamp,subject
0,927,8,14,1,2017-05-02T18:58:47Z,Business Finance
20,37,2,43,2.5,2015-10-10T04:45:42Z,Business Finance
40,19,11,22,2,2017-04-18T21:43:21Z,Business Finance
30,43,6,17,1.5,2012-10-02T22:00:03Z,Business Finance
30,751,1,61,3,2015-05-14T21:17:53Z,Business Finance
35,49,10,42,2,2015-05-15T18:04:34Z,Business Finance
20,45,4,6,1,2014-11-24T04:14:02Z,Business Finance
0,1685,29,16,2,2016-04-28T22:42:54Z,Business Finance
0,4269,60,17,4.5,2014-05-17T13:19:55Z,Business Finance
30,124,7,12,1,2013-05-24T17:42:25Z,Business Finance
200,811,5,29,1.5,2015-08-27T19:42:37Z,Business Finance
50,956,4,21,5.5,2015-01-20T04:28:14Z,Business Finance
190,126,20,47,12.5,2014-02-05T19:02:33Z,Business Finance
95,26,4,5,1,2015-06-17T23:50:28Z,Business Finance
35,91,6,36,2,2015-11-01T18:29:15Z,Business Finance
30,30,5,9,1,2015-03-08T19:26:34Z,Business Finance
195,226,26,26,3.5,2015-09-23T03:00:27Z,Business Finance
60,52,3,9,1,2017-05-23T21:04:42Z,Business Finance
195,89,7,64,12.5,2017-04-06T16:59:36Z,Business Finance
200,267,11,21,2,2016-10-22T14:28:36Z,Business Finance
0,4770,64,31,6.5,2015-07-30T19:00:30Z,Business Finance
20,265,16,17,1,2016-04-27T20:06:23Z,Business Finance
20,2046,9,72,5.5,2014-07-05T15:25:07Z,Business Finance
20,605,19,4,0.316666667,2016-10-10T21:05:19Z,Business Finance
50,472,34,23,5.5,2015-03-05T22:58:02Z,Business Finance
50,388,56,35,11.5,2013-08-05T16:01:50Z,Business Finance
80,98,35,69,8,2017-01-03T17:57:55Z,Business Finance
25,1888,6,11,1,2014-11-14T07:42:47Z,Business Finance
20,0,0,20,0.616666667,2016-05-16T18:28:30Z,Business Finance
20,0,0,27,1.5,2017-04-23T16:19:01Z,Business Finance
20,0,0,7,2.5,2017-07-06T21:46:30Z,Business Finance
50,0,0,9,2,2017-07-03T21:40:32Z,Business Finance
50,0,0,9,2,2017-06-29T22:01:56Z,Business Finance
50,0,0,9,2,2017-06-29T23:20:10Z,Business Finance
20,0,0,15,3.5,2017-05-01T20:16:26Z,Business Finance
50,0,0,11,2,2017-07-03T21:38:22Z,Business Finance
95,0,0,5,1,2017-07-05T04:41:54Z,Business Finance
100,0,0,16,1,2017-07-06T21:16:13Z,Business Finance
40,0,0,35,5.5,2017-07-02T14:29:35Z,Business Finance
40,0,0,18,2,2016-07-27T21:07:46Z,Business Finance
50,495,47,21,4,2014-03-11T16:15:21Z,Business Finance
55,375,10,19,1,2015-09-12T00:13:34Z,Business Finance
0,1730,34,11,0.666666667,2016-05-05T14:38:15Z,Business Finance
20,283,13,35,2.5,2015-01-27T04:10:17Z,Business Finance
95,136,14,25,4.5,2014-11-18T10:52:45Z,Business Finance
200,23,2,30,3,2017-06-11T16:01:03Z,Business Finance
55,683,16,58,4.5,2015-03-06T01:31:54Z,Business Finance
50,618,10,19,2,2015-10-29T23:18:23Z,Business Finance
25,188,10,20,1.5,2014-12-19T18:23:17Z,Business Finance
20,911,2,18,1.5,2015-06-05T19:01:45Z,Business Finance
20,512,13,15,0.666666667,2014-11-04T12:37:45Z,Business Finance
50,769,10,18,2,2016-03-14T17:17:00Z,Business Finance
95,302,6,19,2,2015-01-29T08:03:35Z,Business Finance
40,149,2,63,6.5,2016-07-22T13:09:03Z,Business Finance
55,72,9,15,3.5,2014-10-24T16:55:03Z,Business Finance
50,33,4,26,1,2016-12-14T15:49:54Z,Business Finance
50,13,1,9,2,2016-12-26T17:39:05Z,Business Finance
20,79,1,58,6,2015-05-24T21:14:23Z,Business Finance
20,139,3,6,1.5,2013-08-12T13:51:50Z,Business Finance
0,2247,53,29,4,2014-06-30T08:58:16Z,Business Finance
125,17,2,14,1.5,2016-09-29T05:13:00Z,Business Finance
50,45,1,72,8,2017-02-09T21:58:02Z,Business Finance
50,33,4,40,4.5,2016-01-22T21:45:33Z,Business Finance
120,54,11,12,0.6,2016-12-05T17:01:51Z,Business Finance
200,1498,30,23,2,2015-06-22T23:04:23Z,Business Finance
20,2317,44,22,2,2015-05-05T17:47:11Z,Business Finance
0,5077,256,16,1.5,2016-10-03T22:21:54Z,Business Finance
0,65576,936,24,8,2013-04-20T02:25:22Z,Business Finance
95,1202,76,64,3.5,2015-03-23T17:03:31Z,Business Finance
0,22344,712,26,3.5,2013-10-16T17:40:23Z,Business Finance
20,2189,4,16,1.5,2015-05-25T19:46:32Z,Business Finance
165,431,58,22,2.5,2016-11-12T04:22:59Z,Business Finance
200,1199,37,79,18,2016-01-01T19:04:07Z,Business Finance
25,5685,5,12,3.5,2014-08-05T18:24:18Z,Business Finance
195,1512,23,19,1.5,2015-09-14T18:24:03Z,Business Finance
200,1806,38,211,19.5,2015-06-19T22:16:52Z,Business Finance
20,668,10,11,0.566666667,2016-04-28T16:39:21Z,Business Finance
0,3757,70,14,0.616666667,2015-05-28T22:38:25Z,Business Finance
20,828,1,20,1,2015-04-27T23:18:59Z,Business Finance
40,111,20,11,1,2016-06-09T04:21:43Z,Business Finance
95,39,6,28,1,2017-02-27T16:33:33Z,Business Finance
195,613,33,142,24.5,2014-02-25T15:43:53Z,Business Finance
95,57,13,14,1.5,2016-12-21T14:44:15Z,Business Finance
20,246,8,24,1.5,2015-11-02T20:13:05Z,Business Finance
35,83,8,21,1,2016-03-12T05:06:29Z,Business Finance
195,62,6,27,6.5,2017-03-20T18:42:56Z,Business Finance
200,31,8,34,5.5,2016-11-07T14:51:41Z,Business Finance
105,367,11,24,7.5,2013-10-09T21:12:00Z,Business Finance
20,3,0,8,1.5,2015-06-01T22:47:06Z,Business Finance
30,3,0,12,1.5,2015-09-15T18:28:43Z,Business Finance
20,2,0,12,1,2015-09-04T20:03:24Z,Business Finance
20,3,0,6,0.566666667,2014-09-22T03:58:46Z,Business Finance
20,1,0,27,2,2016-03-17T17:43:59Z,Business Finance
30,1,0,21,2.5,2016-05-11T17:08:03Z,Business Finance
20,2,0,28,2.5,2014-11-08T02:53:57Z,Business Finance
20,1,0,43,1,2016-02-15T17:33:49Z,Business Finance
40,2,0,11,1,2016-04-05T15:48:32Z,Business Finance
105,1,0,25,1.5,2017-06-20T02:29:09Z,Business Finance
20,1,1,12,0.566666667,2015-11-17T19:17:56Z,Business Finance
100,0,0,10,0.716666667,2017-04-03T22:17:10Z,Business Finance
20,731,2,8,1,2015-04-24T00:21:44Z,Business Finance
200,66,12,19,2,2017-05-01T19:56:30Z,Business Finance
95,51,9,15,0.533333333,2017-03-02T16:25:56Z,Business Finance
180,507,36,395,33,2015-03-26T18:01:39Z,Business Finance
100,9,1,19,3,2017-06-27T22:00:27Z,Business Finance
150,375,15,194,24.5,2015-11-03T18:22:32Z,Business Finance
50,80,18,63,7.5,2016-08-11T21:18:34Z,Business Finance
200,152,7,30,3,2016-10-09T21:19:54Z,Business Finance
60,37,15,12,1,2016-12-13T21:12:10Z,Business Finance
20,194,24,19,3.5,2016-01-28T22:09:01Z,Business Finance
25,1184,2,7,1.5,2014-11-28T11:43:27Z,Business Finance
95,638,25,36,5,2015-06-17T22:23:31Z,Business Finance
20,64,15,14,1,2015-07-17T19:16:47Z,Business Finance
200,44,4,12,0.533333333,2016-11-08T17:02:08Z,Business Finance
50,814,9,5,1,2015-01-09T04:22:24Z,Business Finance
50,211,9,27,5,2013-03-06T05:28:43Z,Business Finance
20,768,23,54,10.5,2014-08-21T17:18:12Z,Business Finance
20,29,9,32,2,2015-12-08T17:12:06Z,Business Finance
50,156,16,41,7,2016-04-28T18:22:49Z,Business Finance
0,2144,47,20,1,2016-03-18T15:07:45Z,Business Finance
50,376,29,21,3.5,2014-03-13T12:47:09Z,Business Finance
75,214,20,88,9,2015-03-19T19:00:23Z,Business Finance
50,406,13,15,2.5,2014-03-04T19:36:43Z,Business Finance
50,394,25,18,3,2014-03-13T22:12:01Z,Business Finance
75,438,10,22,1.5,2016-02-12T23:44:27Z,Business Finance
20,56,8,18,2,2015-07-10T19:32:16Z,Business Finance
195,58,8,14,1,2015-12-03T02:30:13Z,Business Finance
50,1047,3,20,4.5,2014-04-24T10:56:31Z,Business Finance
55,166,17,16,1.5,2015-04-24T21:22:27Z,Business Finance
20,605,3,14,1,2016-05-20T17:19:02Z,Business Finance
50,38,9,25,2.5,2016-05-27T17:16:58Z,Business Finance
100,46,11,24,2.5,2016-05-24T04:57:49Z,Business Finance
40,217,7,27,1.5,2014-12-24T22:46:08Z,Business Finance
40,78,22,25,2.5,2016-01-11T20:46:47Z,Business Finance
30,35,4,35,1.5,2015-12-04T05:11:46Z,Business Finance
50,80,10,13,2.5,2014-12-08T07:07:22Z,Business Finance
190,1941,128,527,71.5,2014-12-22T16:57:30Z,Business Finance
195,1367,33,74,7,2016-02-22T00:31:08Z,Business Finance
50,1519,40,46,3.5,2015-11-03T00:09:31Z,Business Finance
40,2025,34,9,1,2015-04-13T23:02:21Z,Business Finance
100,1213,12,25,6.5,2017-03-13T22:53:07Z,Business Finance
20,1092,48,13,1,2016-07-05T20:58:26Z,Business Finance
20,5099,2,15,3,2015-01-20T21:39:42Z,Business Finance
200,869,135,11,2,2015-08-31T19:54:34Z,Business Finance
60,59,8,7,0.583333333,2017-05-24T14:45:31Z,Business Finance
0,10670,444,15,1,2016-03-03T21:03:33Z,Business Finance
95,1741,85,84,7,2014-10-05T16:09:30Z,Business Finance
0,19614,635,14,1.5,2014-04-23T15:10:52Z,Business Finance
20,4,0,14,3.5,2017-01-28T16:47:51Z,Business Finance
50,1,0,9,1.5,2017-06-29T18:09:01Z,Business Finance
25,4,0,12,1,2017-01-19T16:07:18Z,Business Finance
95,4,0,20,2,2017-06-22T20:28:25Z,Business Finance
50,8,1,8,1,2015-09-25T21:59:24Z,Business Finance
50,8,2,14,2,2015-11-21T20:47:58Z,Business Finance
50,11,0,57,3,2015-02-18T11:50:46Z,Business Finance
20,18,0,33,0.616666667,2014-08-16T17:37:15Z,Business Finance
20,16,0,22,1.5,2013-12-01T04:10:23Z,Business Finance
20,6,0,23,2.5,2016-07-10T17:11:15Z,Business Finance
55,4,0,21,1,2016-07-18T21:48:10Z,Business Finance
20,1,0,13,3,2017-04-12T16:55:26Z,Business Finance
20,210,1,12,1.5,2014-09-22T05:12:53Z,Business Finance
20,4,1,14,1,2017-06-19T21:59:42Z,Business Finance
200,273,4,15,0.516666667,2015-08-30T22:48:34Z,Business Finance
20,237,1,17,1.5,2014-01-31T22:27:11Z,Business Finance
0,368,3,69,20.5,2017-04-25T15:02:33Z,Business Finance
50,86,7,87,47,2013-07-24T03:18:38Z,Business Finance
40,204,1,18,3,2014-06-21T05:43:33Z,Business Finance
20,570,2,21,2,2014-02-11T18:06:18Z,Business Finance
20,225,1,5,1,2014-03-19T18:30:55Z,Business Finance
20,37,7,15,1,2015-08-04T21:56:58Z,Business Finance
200,36,2,24,4,2016-09-21T19:36:22Z,Business Finance
100,218,5,66,14.5,2013-12-31T01:22:44Z,Business Finance
20,50,18,13,1.5,2014-12-16T03:10:02Z,Business Finance
25,148,3,15,1.5,2013-11-15T17:53:03Z,Business Finance
80,74,4,20,3.5,2017-03-29T00:06:21Z,Business Finance
20,260,18,17,1.5,2015-09-23T15:25:09Z,Business Finance
95,299,5,65,2.5,2015-11-12T00:51:16Z,Business Finance
70,4,3,13,2,2017-06-29T21:32:21Z,Business Finance
20,65,3,15,1.5,2015-05-19T22:25:23Z,Business Finance
25,101,25,18,5,2016-08-10T23:07:28Z,Business Finance
40,92,15,19,1.5,2015-02-18T23:28:01Z,Business Finance
20,76,14,21,2,2016-06-02T18:09:38Z,Business Finance
20,14,4,14,0.616666667,2017-05-10T23:37:44Z,Business Finance
45,18,3,18,3.5,2017-05-08T02:40:04Z,Business Finance
20,21,1,28,3,2015-11-06T19:05:01Z,Business Finance
20,18,2,11,1,2016-05-23T17:03:43Z,Business Finance
25,21,3,8,1.5,2016-12-05T14:18:39Z,Business Finance
20,49,10,13,2,2014-09-22T04:05:52Z,Business Finance
20,168,2,21,3,2014-11-05T21:43:45Z,Business Finance
50,16,1,48,3.5,2015-08-24T23:33:21Z,Business Finance
20,2,1,7,0.566666667,2017-04-28T00:03:47Z,Business Finance
200,336,6,13,0.683333333,2016-10-25T16:11:24Z,Business Finance
20,20,1,9,1,2014-09-22T05:16:06Z,Business Finance
20,28,1,8,1,2013-05-26T14:14:33Z,Business Finance
150,11,1,15,0.65,2016-11-19T03:30:03Z,Business Finance
20,11,1,6,1,2015-05-20T00:00:42Z,Business Finance
195,360,24,12,2.5,2015-12-18T02:55:11Z,Business Finance
20,1189,13,41,4,2016-04-01T15:56:38Z,Business Finance
0,9995,96,10,2,2014-02-10T03:50:00Z,Business Finance
200,100,24,33,4,2017-01-02T15:18:21Z,Business Finance
0,3426,27,14,1,2015-11-25T18:02:44Z,Business Finance
50,592,109,24,5.5,2014-02-10T18:12:06Z,Business Finance
95,1222,14,61,6,2015-10-07T17:25:18Z,Business Finance
50,1532,7,24,6,2014-04-24T09:48:19Z,Business Finance
0,5768,109,12,1.5,2015-11-13T17:28:16Z,Business Finance
200,343,84,37,5.5,2014-11-24T10:19:35Z,Business Finance
60,540,44,6,1,2013-03-02T14:03:59Z,Business Finance
50,2031,15,29,14.5,2014-04-21T16:23:37Z,Business Finance
30,7,1,29,2,2017-04-28T00:08:38Z,Business Finance
200,4,1,16,1.5,2017-06-28T15:09:21Z,Business Finance
20,21,2,12,2,2017-03-22T22:57:34Z,Business Finance
25,29,2,42,3,2013-09-26T14:16:35Z,Business Finance
20,50,1,23,1.5,2016-07-29T16:49:37Z,Business Finance
200,1,0,52,2.5,2017-07-05T19:06:26Z,Business Finance
145,5,0,13,1,2017-06-16T05:29:13Z,Business Finance
30,6,2,19,0.55,2015-07-10T00:16:42Z,Business Finance
45,16,1,16,1.5,2017-04-06T21:39:23Z,Business Finance
40,70,3,15,2,2014-04-06T16:50:18Z,Business Finance
20,110,1,5,1,2013-08-12T13:54:47Z,Business Finance
20,7,3,15,2,2017-02-13T23:21:49Z,Business Finance
145,1186,16,22,1.5,2016-05-11T18:15:50Z,Business Finance
30,632,49,22,2,2015-10-04T18:43:16Z,Business Finance
50,1237,54,35,2.5,2016-02-04T17:03:14Z,Business Finance
200,513,20,20,1,2016-10-06T15:10:38Z,Business Finance
95,4103,19,15,1,2013-11-13T11:08:51Z,Business Finance
45,1489,32,27,3.5,2015-07-01T16:25:45Z,Business Finance
45,547,98,53,7,2016-01-14T23:03:31Z,Business Finance
95,353,27,105,18.5,2016-12-01T17:36:07Z,Business Finance
95,507,19,59,2,2016-09-02T22:19:00Z,Business Finance
200,1079,34,16,2.5,2015-05-26T20:48:48Z,Business Finance
180,3667,4,460,43.5,2014-12-06T16:34:03Z,Business Finance
50,2222,24,11,0.6,2015-09-28T18:51:08Z,Business Finance
100,9,2,101,10,2017-04-06T00:39:12Z,Business Finance
40,225,2,17,2.5,2014-09-03T07:58:05Z,Business Finance
50,13,3,25,5.5,2016-06-14T19:11:45Z,Business Finance
20,373,3,14,1.5,2014-04-23T02:27:31Z,Business Finance
50,306,0,5,0.633333333,2014-11-28T05:56:37Z,Business Finance
50,14,3,22,1.5,2016-01-16T02:52:22Z,Business Finance
20,51,2,10,2,2015-02-19T22:08:53Z,Business Finance
20,13,2,5,1,2016-12-31T02:59:33Z,Business Finance
0,1318,7,27,2,2016-08-24T18:29:34Z,Business Finance
40,347,0,24,4.5,2015-01-30T08:19:51Z,Business Finance
30,274,1,21,3.5,2014-12-17T14:24:15Z,Business Finance
60,9,2,6,0.666666667,2017-05-09T22:19:30Z,Business Finance
200,359,86,50,5.5,2015-11-18T00:08:44Z,Business Finance
0,6024,890,18,1,2014-04-11T22:03:10Z,Business Finance
130,315,49,41,5,2016-01-22T18:47:07Z,Business Finance
35,280,40,54,4,2015-11-10T00:22:05Z,Business Finance
95,401,67,20,1.5,2013-07-23T20:45:33Z,Business Finance
20,701,55,16,1.5,2014-06-23T02:24:31Z,Business Finance
90,57,11,23,2,2017-03-31T22:44:53Z,Business Finance
50,205,20,20,5,2016-11-20T22:34:45Z,Business Finance
35,62,10,19,1,2017-04-25T07:06:14Z,Business Finance
20,114,13,52,4,2016-07-07T18:16:41Z,Business Finance
145,789,68,95,14,2014-03-03T09:52:27Z,Business Finance
40,446,39,70,5,2016-06-13T19:07:19Z,Business Finance
150,17,2,51,6.5,2015-07-29T19:08:33Z,Business Finance
20,16,2,10,1,2014-09-22T04:57:47Z,Business Finance
20,117,15,6,1.5,2014-03-06T09:12:15Z,Business Finance
20,147,4,5,1,2013-08-12T13:21:26Z,Business Finance
20,7,2,18,1,2016-01-07T17:48:25Z,Business Finance
20,247,2,17,1.5,2015-08-21T18:36:25Z,Business Finance
35,143,15,42,3.5,2013-10-03T17:44:22Z,Business Finance
180,621,1,107,14.5,2014-12-06T07:44:46Z,Business Finance
50,6,2,32,1,2015-07-22T20:56:34Z,Business Finance
40,5,2,16,1.5,2015-11-30T22:38:49Z,Business Finance
0,2674,81,8,1,2014-10-03T12:31:06Z,Business Finance
20,227,3,5,1,2015-05-26T17:15:13Z,Business Finance
125,4480,12,50,7,2014-12-05T09:23:16Z,Business Finance
20,1329,12,33,5,2017-02-05T16:14:41Z,Business Finance
0,5144,169,7,1,2017-02-03T22:15:55Z,Business Finance
50,2635,13,29,2,2016-02-08T16:30:15Z,Business Finance
75,1750,71,29,3,2015-07-19T17:41:41Z,Business Finance
95,3360,12,34,3,2015-03-15T20:29:17Z,Business Finance
50,3425,10,50,4,2015-09-16T18:29:12Z,Business Finance
95,2688,61,50,2,2015-05-13T22:54:25Z,Business Finance
80,1095,17,35,3,2016-07-28T00:32:48Z,Business Finance
195,1680,39,17,1,2016-01-27T17:51:25Z,Business Finance
25,2046,14,8,0.633333333,2016-03-18T15:51:49Z,Business Finance
200,1699,40,28,3.5,2015-07-07T20:37:59Z,Business Finance
50,1071,14,50,6,2016-03-29T19:40:05Z,Business Finance
20,1037,3,12,2,2015-12-29T17:15:32Z,Business Finance
95,223,34,16,1.5,2016-12-14T22:45:02Z,Business Finance
40,653,55,20,2.5,2014-11-08T18:50:53Z,Business Finance
50,230,0,22,4.5,2017-05-01T23:42:52Z,Business Finance
20,2281,12,24,5.5,2014-07-04T00:45:03Z,Business Finance
50,4702,17,6,1,2013-06-07T17:07:48Z,Business Finance
25,366,45,41,2.5,2016-01-24T23:09:17Z,Business Finance
25,521,60,27,2.5,2014-11-30T19:52:37Z,Business Finance
30,252,45,30,4,2016-08-17T20:24:38Z,Business Finance
200,1101,14,37,2,2016-01-27T18:40:25Z,Business Finance
50,223,2,29,4,2017-05-02T05:53:56Z,Business Finance
20,135,2,25,7.5,2014-06-08T14:46:02Z,Business Finance
20,23,7,6,0.466666667,2015-12-07T18:36:33Z,Business Finance
40,112,1,14,1.5,2015-08-16T22:26:02Z,Business Finance
0,2122,30,15,2.5,2014-10-03T12:29:41Z,Business Finance
50,152,2,102,10,2015-02-26T08:48:32Z,Business Finance
30,267,9,10,2,2015-01-02T10:18:52Z,Business Finance
50,155,4,11,5,2013-08-05T16:03:22Z,Business Finance
50,87,25,113,24,2013-10-26T12:54:58Z,Business Finance
0,2146,35,8,1,2014-05-07T12:48:04Z,Business Finance
50,154,7,39,9,2015-11-12T21:51:19Z,Business Finance
0,4248,66,6,1,2013-08-12T11:10:42Z,Business Finance
30,517,5,17,14.5,2014-06-30T09:21:49Z,Business Finance
35,2638,140,12,1,2016-02-13T03:19:09Z,Business Finance
25,2914,11,5,0.616666667,2016-06-13T14:39:21Z,Business Finance
20,6050,34,25,1.5,2014-12-19T08:49:47Z,Business Finance
60,16,1,8,1,2017-07-04T18:08:01Z,Business Finance
50,3917,45,7,1,2016-05-03T18:23:01Z,Business Finance
20,1122,13,6,1,2017-03-02T00:58:36Z,Business Finance
20,4158,51,30,2.5,2016-02-25T21:48:39Z,Business Finance
40,1252,2,6,0.533333333,2017-06-29T20:18:19Z,Business Finance
20,5108,9,13,1,2015-09-14T19:47:25Z,Business Finance
45,2981,23,17,1,2016-10-09T19:33:35Z,Business Finance
100,1223,14,29,1,2017-03-07T23:10:03Z,Business Finance
50,7750,58,15,1.5,2014-07-17T08:02:54Z,Business Finance
90,564,9,41,3.5,2014-05-01T20:37:45Z,Business Finance
0,2075,69,11,0.733333333,2015-04-20T23:31:47Z,Business Finance
100,45,4,31,1.5,2015-09-25T19:08:09Z,Business Finance
20,44,5,8,0.516666667,2015-03-29T22:10:23Z,Business Finance
20,308,4,10,1,2014-02-11T18:11:55Z,Business Finance
50,55,5,22,12.5,2013-07-23T20:26:47Z,Business Finance
0,718,13,7,1,2017-05-18T17:37:33Z,Business Finance
40,206,3,7,1.5,2016-05-18T16:02:21Z,Business Finance
20,18,4,13,0.583333333,2016-06-20T19:56:50Z,Business Finance
200,86,6,32,4.5,2016-10-03T18:42:18Z,Business Finance
40,294,5,25,2,2015-02-12T06:17:10Z,Business Finance
30,27,4,10,1.5,2015-07-02T00:12:02Z,Business Finance
195,375,10,26,3.5,2017-03-12T16:13:38Z,Business Finance
95,94,11,25,2,2017-05-23T00:20:02Z,Business Finance
0,2080,83,30,1.5,2017-02-28T16:14:06Z,Business Finance
0,3137,30,69,9,2017-04-12T16:26:51Z,Business Finance
20,155,23,22,1.5,2016-08-16T23:58:31Z,Business Finance
50,1732,11,12,0.683333333,2015-11-19T18:22:19Z,Business Finance
20,3372,12,12,2,2013-09-29T23:52:54Z,Business Finance
20,2185,3,13,2,2015-09-20T20:26:40Z,Business Finance
50,1008,14,42,6,2016-04-12T15:12:18Z,Business Finance
50,256,17,49,5.5,2017-01-27T17:11:28Z,Business Finance
200,1173,22,15,2.5,2015-12-29T18:56:44Z,Business Finance
0,1352,6,20,4,2017-04-24T21:59:20Z,Business Finance
50,49,8,27,3.5,2015-07-14T23:01:39Z,Business Finance
40,124,2,10,2,2015-03-02T01:46:14Z,Business Finance
20,105,9,5,1,2015-06-03T18:00:18Z,Business Finance
20,117,3,71,3.5,2013-06-19T17:52:07Z,Business Finance
0,6533,32,9,2,2013-06-25T15:22:28Z,Business Finance
20,7,3,24,1,2017-06-28T23:51:45Z,Business Finance
20,30,5,19,1.5,2014-09-22T04:56:43Z,Business Finance
95,91,5,28,5,2015-08-28T23:47:29Z,Business Finance
40,28,5,14,1,2014-11-12T17:37:03Z,Business Finance
50,83,10,15,2.5,2015-07-19T19:23:14Z,Business Finance
85,623,7,22,6,2013-10-18T16:06:44Z,Business Finance
0,1625,5,145,8.5,2016-08-29T14:24:43Z,Business Finance
20,0,0,12,0.516666667,2017-05-16T14:55:28Z,Business Finance
25,0,0,10,1,2016-12-15T14:56:17Z,Business Finance
50,0,0,9,2,2017-06-29T23:18:51Z,Business Finance
50,1,0,9,2,2017-06-29T21:40:54Z,Business Finance
20,0,0,10,0.533333333,2016-12-22T00:28:07Z,Business Finance
35,0,0,12,0.733333333,2017-05-23T16:20:18Z,Business Finance
20,0,0,10,2.5,2017-04-24T14:56:01Z,Business Finance
100,0,0,9,1,2017-07-05T21:46:55Z,Business Finance
50,0,0,6,2,2017-07-03T21:39:57Z,Business Finance
75,0,0,9,2.5,2017-06-28T21:55:29Z,Business Finance
20,0,0,20,0.616666667,2016-05-16T18:28:30Z,Business Finance
20,0,0,27,1.5,2017-04-23T16:19:01Z,Business Finance
60,737,41,10,2,2013-03-03T22:15:18Z,Business Finance
200,554,63,44,4,2015-01-10T13:49:22Z,Business Finance
145,807,19,23,6,2015-06-14T22:08:54Z,Business Finance
60,779,56,6,1,2013-03-08T12:22:12Z,Business Finance
20,1777,11,23,1,2014-12-17T01:11:28Z,Business Finance
50,841,14,19,0.616666667,2016-07-29T15:06:31Z,Business Finance
200,56,10,23,2.5,2017-05-16T22:22:15Z,Business Finance
200,1909,8,19,2,2015-02-08T20:06:08Z,Business Finance
60,775,54,11,1.5,2013-03-12T12:30:40Z,Business Finance
20,1255,8,38,3,2015-01-27T07:50:28Z,Business Finance
20,1193,24,27,1.5,2014-06-05T22:40:42Z,Business Finance
140,1309,4,20,1.5,2015-11-11T01:30:17Z,Business Finance
120,623,43,8,2.5,2013-02-19T15:04:46Z,Business Finance
200,276,11,11,0.566666667,2016-08-30T02:40:52Z,Business Finance
50,314,38,37,6.5,2016-06-27T20:39:08Z,Business Finance
170,1942,5,24,1.5,2015-08-24T00:36:33Z,Business Finance
50,885,69,14,0.716666667,2015-01-07T21:40:43Z,Business Finance
200,226,12,29,4.5,2016-12-05T16:33:34Z,Business Finance
150,461,45,44,5,2015-12-09T18:35:24Z,Business Finance
